Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.583153076e+02	4.478002898e-03	3.584887390e+02	1.211258397e-02
3.584247437e+02	6.197704002e-03	3.585986328e+02	7.100480143e-03
3.585342102e+02	-8.290315163e-04	3.587085266e+02	7.459770888e-03
3.586436768e+02	-2.604206791e-03	3.588184204e+02	-1.571896282e-04
3.587531433e+02	-4.222205025e-04	3.589283142e+02	9.399940260e-03
3.588626099e+02	7.972879335e-03	3.590382080e+02	6.381899118e-03
3.589721069e+02	5.855612835e-05	3.591481323e+02	6.022608373e-03
3.590816040e+02	6.382618099e-03	3.592580566e+02	1.302428427e-04
3.591910706e+02	-2.742892248e-04	3.593679810e+02	5.088452715e-03
3.593005981e+02	-1.901533222e-03	3.594779053e+02	2.200654853e-04
3.594100952e+02	1.131057856e-03	3.595878296e+02	1.908731181e-03
3.595195923e+02	5.106710829e-03	3.596977844e+02	2.380300139e-04
3.596291199e+02	-3.232914722e-03	3.598077393e+02	-8.937353268e-04
3.597386475e+02	9.553894779e-05	3.599176941e+02	1.998553751e-03
3.598481750e+02	-5.026581232e-03	3.600276489e+02	9.745756979e-04
3.599577332e+02	4.182140343e-03	3.601376038e+02	1.190150040e-03
3.600672607e+02	9.045381099e-03	3.602475891e+02	8.214280941e-03
3.601768188e+02	1.390862186e-02	3.603575439e+02	3.004567465e-03
3.602863770e+02	2.517913468e-03	3.604675293e+02	4.064474721e-03
3.603959351e+02	-8.845057455e-04	3.605775146e+02	9.795159101e-03
3.605054932e+02	9.082363918e-03	3.606875305e+02	1.232815813e-02
3.606150818e+02	5.763155641e-04	3.607975159e+02	4.818984773e-03
3.607246399e+02	7.621542551e-03	3.609075317e+02	-3.534520976e-03
3.608342285e+02	8.065336384e-03	3.610175476e+02	-3.444698406e-03
3.609438171e+02	-4.175976384e-03	3.611275635e+02	-4.985156702e-04
3.610534363e+02	5.920332856e-03	3.612375793e+02	4.998630378e-03
3.611630249e+02	-1.309808111e-03	3.613476257e+02	5.986679345e-03
3.612726440e+02	3.183604218e-03	3.614576721e+02	8.932862431e-03
3.613822632e+02	-5.655289162e-03	3.615677185e+02	4.333942663e-03
3.614918823e+02	7.547576912e-03	3.616777649e+02	9.364010766e-03
3.616015015e+02	-3.066492034e-03	3.617878113e+02	7.890919223e-03
3.617111511e+02	-4.407119122e-04	3.618978882e+02	6.022608373e-03
3.618207703e+02	-3.482548636e-04	3.620079346e+02	4.190226551e-03
3.619304199e+02	-2.511749743e-03	3.621180115e+02	1.675192383e-03
3.620400696e+02	3.904769197e-03	3.622280884e+02	1.621298725e-03
3.621497498e+02	6.068264134e-03	3.623381653e+02	2.842886606e-03
3.622593994e+02	2.074119635e-03	3.624482727e+02	1.302877441e-02
